signguCode,signguNm,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum,baseYmd
47111,포항시 남구,6,토요일,3,외국인(c),1700.81,20250628
47113,포항시 북구,6,토요일,1,현지인(a),177005.5,20250628
47113,포항시 북구,6,토요일,2,외지인(b),119140.0,20250628
47113,포항시 북구,6,토요일,3,외국인(c),713.7800000000001,20250628
47130,경주시,6,토요일,1,현지인(a),172746.0,20250628
47130,경주시,6,토요일,2,외지인(b),181219.5,20250628
47130,경주시,6,토요일,3,외국인(c),3519.2299999999996,20250628
47150,김천시,6,토요일,1,현지인(a),80024.0,20250628
47150,김천시,6,토요일,2,외지인(b),53529.0,20250628
47150,김천시,6,토요일,3,외국인(c),755.7900000000002,20250628
47170,안동시,6,토요일,1,현지인(a),118727.0,20250628
47170,안동시,6,토요일,2,외지인(b),63836.5,20250628
47170,안동시,6,토요일,3,외국인(c),869.94,20250628
47190,구미시,6,토요일,1,현지인(a),213097.5,20250628
47190,구미시,6,토요일,2,외지인(b),98297.5,20250628
47190,구미시,6,토요일,3,외국인(c),1080.8999999999999,20250628
47210,영주시,6,토요일,1,현지인(a),70931.0,20250628
47210,영주시,6,토요일,2,외지인(b),33131.0,20250628
47210,영주시,6,토요일,3,외국인(c),420.8599999999999,20250628
47230,영천시,6,토요일,1,현지인(a),51744.0,20250628
47230,영천시,6,토요일,2,외지인(b),48664.0,20250628
47230,영천시,6,토요일,3,외국인(c),617.8899999999999,20250628
47250,상주시,6,토요일,1,현지인(a),57351.0,20250628
47250,상주시,6,토요일,2,외지인(b),51047.5,20250628
47250,상주시,6,토요일,3,외국인(c),1351.0400000000002,20250628
47280,문경시,6,토요일,1,현지인(a),34422.5,20250628
47280,문경시,6,토요일,2,외지인(b),45647.0,20250628
47280,문경시,6,토요일,3,외국인(c),492.25000000000006,20250628
47290,경산시,6,토요일,1,현지인(a),138152.0,20250628
47290,경산시,6,토요일,2,외지인(b),106592.5,20250628
47290,경산시,6,토요일,3,외국인(c),1096.7500000000002,20250628
47730,의성군,6,토요일,1,현지인(a),26215.0,20250628
47730,의성군,6,토요일,2,외지인(b),25291.0,20250628
47730,의성군,6,토요일,3,외국인(c),496.9700000000001,20250628
47750,청송군,6,토요일,1,현지인(a),14507.5,20250628
47750,청송군,6,토요일,2,외지인(b),17549.0,20250628
47750,청송군,6,토요일,3,외국인(c),354.18000000000006,20250628
47760,영양군,6,토요일,1,현지인(a),8018.5,20250628
47760,영양군,6,토요일,2,외지인(b),6723.5,20250628
47760,영양군,6,토요일,3,외국인(c),358.93000000000006,20250628
47770,영덕군,6,토요일,1,현지인(a),25427.5,20250628
47770,영덕군,6,토요일,2,외지인(b),44313.5,20250628
47770,영덕군,6,토요일,3,외국인(c),706.42,20250628
47820,청도군,6,토요일,1,현지인(a),20174.0,20250628
47820,청도군,6,토요일,2,외지인(b),46301.5,20250628
47820,청도군,6,토요일,3,외국인(c),259.13,20250628
47830,고령군,6,토요일,1,현지인(a),14801.5,20250628
47830,고령군,6,토요일,2,외지인(b),20191.5,20250628
47830,고령군,6,토요일,3,외국인(c),197.77000000000004,20250628
47840,성주군,6,토요일,1,현지인(a),24780.0,20250628
47840,성주군,6,토요일,2,외지인(b),28276.5,20250628
47840,성주군,6,토요일,3,외국인(c),747.6499999999999,20250628
47850,칠곡군,6,토요일,1,현지인(a),49878.5,20250628
47850,칠곡군,6,토요일,2,외지인(b),79957.5,20250628
47850,칠곡군,6,토요일,3,외국인(c),825.3999999999999,20250628
47900,예천군,6,토요일,1,현지인(a),29505.0,20250628
47900,예천군,6,토요일,2,외지인(b),25455.5,20250628
47900,예천군,6,토요일,3,외국인(c),195.16000000000003,20250628
47920,봉화군,6,토요일,1,현지인(a),10790.5,20250628
47920,봉화군,6,토요일,2,외지인(b),15998.5,20250628
47920,봉화군,6,토요일,3,외국인(c),444.96000000000004,20250628
47930,울진군,6,토요일,1,현지인(a),34842.5,20250628
47930,울진군,6,토요일,2,외지인(b),32970.0,20250628
47930,울진군,6,토요일,3,외국인(c),707.16,20250628
47940,울릉군,6,토요일,1,현지인(a),7171.5,20250628
47940,울릉군,6,토요일,2,외지인(b),6030.5,20250628
47940,울릉군,6,토요일,3,외국인(c),1592.3799999999999,20250628
48120,창원시,6,토요일,1,현지인(a),539196.0,20250628
48120,창원시,6,토요일,2,외지인(b),416174.5,20250628
48120,창원시,6,토요일,3,외국인(c),8384.949999999999,20250628
48121,창원시 의창구,6,토요일,1,현지인(a),128002.0,20250628
48121,창원시 의창구,6,토요일,2,외지인(b),123417.0,20250628
48121,창원시 의창구,6,토요일,3,외국인(c),582.19,20250628
48123,창원시 성산구,6,토요일,1,현지인(a),143293.5,20250628
48123,창원시 성산구,6,토요일,2,외지인(b),121324.0,20250628
48123,창원시 성산구,6,토요일,3,외국인(c),2303.97,20250628
48125,창원시 마산합포구,6,토요일,1,현지인(a),105763.0,20250628
48125,창원시 마산합포구,6,토요일,2,외지인(b),95875.5,20250628
48125,창원시 마산합포구,6,토요일,3,외국인(c),2859.9900000000002,20250628
48127,창원시 마산회원구,6,토요일,1,현지인(a),92190.0,20250628
48127,창원시 마산회원구,6,토요일,2,외지인(b),87363.5,20250628
48127,창원시 마산회원구,6,토요일,3,외국인(c),359.08000000000004,20250628
48129,창원시 진해구,6,토요일,1,현지인(a),85211.0,20250628
48129,창원시 진해구,6,토요일,2,외지인(b),61712.0,20250628
48129,창원시 진해구,6,토요일,3,외국인(c),3358.2399999999993,20250628
48170,진주시,6,토요일,1,현지인(a),165756.5,20250628
48170,진주시,6,토요일,2,외지인(b),84497.0,20250628
48170,진주시,6,토요일,3,외국인(c),829.3599999999999,20250628
48220,통영시,6,토요일,1,현지인(a),74777.5,20250628
48220,통영시,6,토요일,2,외지인(b),71869.0,20250628
48220,통영시,6,토요일,3,외국인(c),4499.740000000002,20250628
48240,사천시,6,토요일,1,현지인(a),58023.0,20250628
48240,사천시,6,토요일,2,외지인(b),54579.0,20250628
48240,사천시,6,토요일,3,외국인(c),372.56999999999994,20250628
48250,김해시,6,토요일,1,현지인(a),301486.5,20250628
48250,김해시,6,토요일,2,외지인(b),178465.0,20250628
48250,김해시,6,토요일,3,외국인(c),2859.1999999999994,20250628
48270,밀양시,6,토요일,1,현지인(a),63588.0,20250628
48270,밀양시,6,토요일,2,외지인(b),64466.5,20250628
48270,밀양시,6,토요일,3,외국인(c),935.95,20250628
48310,거제시,6,토요일,1,현지인(a),230807.5,20250628
48310,거제시,6,토요일,2,외지인(b),105609.0,20250628
48310,거제시,6,토요일,3,외국인(c),5087.679999999999,20250628
48330,양산시,6,토요일,1,현지인(a),196784.0,20250628
48330,양산시,6,토요일,2,외지인(b),135737.0,20250628
48330,양산시,6,토요일,3,외국인(c),1268.4299999999998,20250628
48720,의령군,6,토요일,1,현지인(a),15648.5,20250628
48720,의령군,6,토요일,2,외지인(b),18242.0,20250628
48720,의령군,6,토요일,3,외국인(c),85.27000000000001,20250628
48730,함안군,6,토요일,1,현지인(a),34331.5,20250628
48730,함안군,6,토요일,2,외지인(b),43795.5,20250628
48730,함안군,6,토요일,3,외국인(c),345.02000000000004,20250628
48740,창녕군,6,토요일,1,현지인(a),30509.5,20250628
48740,창녕군,6,토요일,2,외지인(b),34366.5,20250628
48740,창녕군,6,토요일,3,외국인(c),340.63999999999993,20250628
48820,고성군,6,토요일,1,현지인(a),26596.5,20250628
48820,고성군,6,토요일,2,외지인(b),45489.5,20250628
48820,고성군,6,토요일,3,외국인(c),438.87,20250628
48840,남해군,6,토요일,1,현지인(a),25865.0,20250628
48840,남해군,6,토요일,2,외지인(b),37432.5,20250628
48840,남해군,6,토요일,3,외국인(c),1160.5700000000002,20250628
48850,하동군,6,토요일,1,현지인(a),17447.5,20250628
48850,하동군,6,토요일,2,외지인(b),27338.5,20250628
48850,하동군,6,토요일,3,외국인(c),299.58,20250628
48860,산청군,6,토요일,1,현지인(a),15925.0,20250628
48860,산청군,6,토요일,2,외지인(b),29935.5,20250628
48860,산청군,6,토요일,3,외국인(c),153.08,20250628
48870,함양군,6,토요일,1,현지인(a),24745.0,20250628
48870,함양군,6,토요일,2,외지인(b),33649.0,20250628
48870,함양군,6,토요일,3,외국인(c),199.51999999999998,20250628
48880,거창군,6,토요일,1,현지인(a),37478.0,20250628
48880,거창군,6,토요일,2,외지인(b),24118.5,20250628
48880,거창군,6,토요일,3,외국인(c),236.52999999999994,20250628
48890,합천군,6,토요일,1,현지인(a),21672.0,20250628
48890,합천군,6,토요일,2,외지인(b),24944.5,20250628
48890,합천군,6,토요일,3,외국인(c),150.79999999999998,20250628
50110,제주시,6,토요일,1,현지인(a),471558.5,20250628
50110,제주시,6,토요일,2,외지인(b),180999.0,20250628
50110,제주시,6,토요일,3,외국인(c),27057.770000000008,20250628
50130,서귀포시,6,토요일,1,현지인(a),145957.0,20250628
50130,서귀포시,6,토요일,2,외지인(b),131530.0,20250628
50130,서귀포시,6,토요일,3,외국인(c),16031.170000000002,20250628
51110,춘천시,6,토요일,1,현지인(a),221494.0,20250628
51110,춘천시,6,토요일,2,외지인(b),111786.5,20250628
51110,춘천시,6,토요일,3,외국인(c),2045.3799999999997,20250628
51130,원주시,6,토요일,1,현지인(a),248661.0,20250628
51130,원주시,6,토요일,2,외지인(b),129048.5,20250628
51130,원주시,6,토요일,3,외국인(c),949.7899999999998,20250628
51150,강릉시,6,토요일,1,현지인(a),184604.0,20250628
51150,강릉시,6,토요일,2,외지인(b),130809.0,20250628
51150,강릉시,6,토요일,3,외국인(c),973.0700000000002,20250628
51170,동해시,6,토요일,1,현지인(a),68603.5,20250628
51170,동해시,6,토요일,2,외지인(b),51184.0,20250628
51170,동해시,6,토요일,3,외국인(c),343.4600000000001,20250628
51190,태백시,6,토요일,1,현지인(a),34128.5,20250628
51190,태백시,6,토요일,2,외지인(b),17241.0,20250628
51190,태백시,6,토요일,3,외국인(c),251.60000000000002,20250628
51210,속초시,6,토요일,1,현지인(a),71106.0,20250628
51210,속초시,6,토요일,2,외지인(b),103495.0,20250628
51210,속초시,6,토요일,3,외국인(c),830.9400000000002,20250628
51230,삼척시,6,토요일,1,현지인(a),44716.0,20250628
51230,삼척시,6,토요일,2,외지인(b),45416.0,20250628
51230,삼척시,6,토요일,3,외국인(c),510.34999999999985,20250628
51720,홍천군,6,토요일,1,현지인(a),40043.5,20250628
51720,홍천군,6,토요일,2,외지인(b),92344.0,20250628
51720,홍천군,6,토요일,3,외국인(c),1617.17,20250628
51730,횡성군,6,토요일,1,현지인(a),25886.0,20250628
51730,횡성군,6,토요일,2,외지인(b),43484.0,20250628
51730,횡성군,6,토요일,3,외국인(c),1462.36,20250628
51750,영월군,6,토요일,1,현지인(a),18903.5,20250628
51750,영월군,6,토요일,2,외지인(b),29561.0,20250628
51750,영월군,6,토요일,3,외국인(c),144.72,20250628
51760,평창군,6,토요일,1,현지인(a),30660.0,20250628
51760,평창군,6,토요일,2,외지인(b),64960.0,20250628
51760,평창군,6,토요일,3,외국인(c),883.9199999999997,20250628
51770,정선군,6,토요일,1,현지인(a),24423.0,20250628
51770,정선군,6,토요일,2,외지인(b),36330.0,20250628
51770,정선군,6,토요일,3,외국인(c),569.81,20250628
51780,철원군,6,토요일,1,현지인(a),26684.0,20250628
51780,철원군,6,토요일,2,외지인(b),24143.0,20250628
51780,철원군,6,토요일,3,외국인(c),299.39,20250628
51790,화천군,6,토요일,1,현지인(a),13576.5,20250628
51790,화천군,6,토요일,2,외지인(b),15928.5,20250628
51790,화천군,6,토요일,3,외국인(c),211.10000000000002,20250628
51800,양구군,6,토요일,1,현지인(a),15620.5,20250628
51800,양구군,6,토요일,2,외지인(b),9544.5,20250628
51800,양구군,6,토요일,3,외국인(c),512.06,20250628
51810,인제군,6,토요일,1,현지인(a),20979.0,20250628
51810,인제군,6,토요일,2,외지인(b),32977.0,20250628
51810,인제군,6,토요일,3,외국인(c),528.1899999999999,20250628
51820,고성군,6,토요일,1,현지인(a),22050.0,20250628
51820,고성군,6,토요일,2,외지인(b),51600.5,20250628
51820,고성군,6,토요일,3,외국인(c),273.8500000000001,20250628
51830,양양군,6,토요일,1,현지인(a),28189.0,20250628
51830,양양군,6,토요일,2,외지인(b),63115.5,20250628
51830,양양군,6,토요일,3,외국인(c),416.88,20250628
52110,전주시,6,토요일,1,현지인(a),381206.0,20250628
52110,전주시,6,토요일,2,외지인(b),266378.0,20250628
52110,전주시,6,토요일,3,외국인(c),1772.88,20250628
52111,전주시 완산구,6,토요일,1,현지인(a),203042.0,20250628
52111,전주시 완산구,6,토요일,2,외지인(b),157342.5,20250628
52111,전주시 완산구,6,토요일,3,외국인(c),1271.7800000000004,20250628
52113,전주시 덕진구,6,토요일,1,현지인(a),187029.5,20250628
52113,전주시 덕진구,6,토요일,2,외지인(b),142758.0,20250628
52113,전주시 덕진구,6,토요일,3,외국인(c),891.0000000000001,20250628
52130,군산시,6,토요일,1,현지인(a),198117.5,20250628
52130,군산시,6,토요일,2,외지인(b),96372.5,20250628
52130,군산시,6,토요일,3,외국인(c),2139.2499999999995,20250628
52140,익산시,6,토요일,1,현지인(a),201278.0,20250628
52140,익산시,6,토요일,2,외지인(b),90209.0,20250628
52140,익산시,6,토요일,3,외국인(c),793.43,20250628
52180,정읍시,6,토요일,1,현지인(a),59108.0,20250628
52180,정읍시,6,토요일,2,외지인(b),38867.5,20250628
52180,정읍시,6,토요일,3,외국인(c),407.43,20250628
52190,남원시,6,토요일,1,현지인(a),50977.5,20250628
52190,남원시,6,토요일,2,외지인(b),38535.0,20250628
52190,남원시,6,토요일,3,외국인(c),443.0399999999999,20250628
52210,김제시,6,토요일,1,현지인(a),41324.5,20250628
52210,김제시,6,토요일,2,외지인(b),46151.0,20250628
52210,김제시,6,토요일,3,외국인(c),502.66999999999996,20250628
52710,완주군,6,토요일,1,현지인(a),42962.5,20250628
52710,완주군,6,토요일,2,외지인(b),91427.0,20250628
52710,완주군,6,토요일,3,외국인(c),628.56,20250628
52720,진안군,6,토요일,1,현지인(a),8718.5,20250628
52720,진안군,6,토요일,2,외지인(b),17153.5,20250628
52720,진안군,6,토요일,3,외국인(c),664.5899999999999,20250628
52730,무주군,6,토요일,1,현지인(a),13699.0,20250628
52730,무주군,6,토요일,2,외지인(b),29249.5,20250628
52730,무주군,6,토요일,3,외국인(c),275.13,20250628
52740,장수군,6,토요일,1,현지인(a),9950.5,20250628
52740,장수군,6,토요일,2,외지인(b),11179.0,20250628
52740,장수군,6,토요일,3,외국인(c),159.81000000000003,20250628
52750,임실군,6,토요일,1,현지인(a),10045.0,20250628
52750,임실군,6,토요일,2,외지인(b),32399.5,20250628
52750,임실군,6,토요일,3,외국인(c),121.34000000000002,20250628
52770,순창군,6,토요일,1,현지인(a),10192.0,20250628
52770,순창군,6,토요일,2,외지인(b),17958.5,20250628
52770,순창군,6,토요일,3,외국인(c),153.65999999999997,20250628
52790,고창군,6,토요일,1,현지인(a),31769.5,20250628
52790,고창군,6,토요일,2,외지인(b),37723.0,20250628
52790,고창군,6,토요일,3,외국인(c),531.1500000000001,20250628
52800,부안군,6,토요일,1,현지인(a),32459.0,20250628
52800,부안군,6,토요일,2,외지인(b),42973.0,20250628
52800,부안군,6,토요일,3,외국인(c),717.9700000000003,20250628
11110,종로구,7,일요일,1,현지인(a),108542.0,20250629
11110,종로구,7,일요일,2,외지인(b),371469.0,20250629
11110,종로구,7,일요일,3,외국인(c),31500.949999999986,20250629
11140,중구,7,일요일,1,현지인(a),84059.5,20250629
11140,중구,7,일요일,2,외지인(b),347648.0,20250629
11140,중구,7,일요일,3,외국인(c),63704.799999999996,20250629
11170,용산구,7,일요일,1,현지인(a),133661.5,20250629
11170,용산구,7,일요일,2,외지인(b),365687.0,20250629
11170,용산구,7,일요일,3,외국인(c),25319.560000000005,20250629
11200,성동구,7,일요일,1,현지인(a),148869.0,20250629
11200,성동구,7,일요일,2,외지인(b),214109.0,20250629
11200,성동구,7,일요일,3,외국인(c),11851.06,20250629
11215,광진구,7,일요일,1,현지인(a),196826.0,20250629
11215,광진구,7,일요일,2,외지인(b),216660.5,20250629
11215,광진구,7,일요일,3,외국인(c),3896.6499999999996,20250629
11230,동대문구,7,일요일,1,현지인(a),167086.5,20250629
11230,동대문구,7,일요일,2,외지인(b),164699.5,20250629
11230,동대문구,7,일요일,3,외국인(c),3976.14,20250629
11260,중랑구,7,일요일,1,현지인(a),180267.5,20250629
11260,중랑구,7,일요일,2,외지인(b),117589.5,20250629
11260,중랑구,7,일요일,3,외국인(c),1073.0800000000002,20250629
11290,성북구,7,일요일,1,현지인(a),240212.0,20250629
11290,성북구,7,일요일,2,외지인(b),168850.5,20250629
11290,성북구,7,일요일,3,외국인(c),3185.6899999999996,20250629
11305,강북구,7,일요일,1,현지인(a),135205.0,20250629
11305,강북구,7,일요일,2,외지인(b),113781.5,20250629
11305,강북구,7,일요일,3,외국인(c),1220.82,20250629
11320,도봉구,7,일요일,1,현지인(a),136034.5,20250629
11320,도봉구,7,일요일,2,외지인(b),109886.0,20250629
11320,도봉구,7,일요일,3,외국인(c),751.2500000000002,20250629
11350,노원구,7,일요일,1,현지인(a),286426.0,20250629
11350,노원구,7,일요일,2,외지인(b),178486.0,20250629
11350,노원구,7,일요일,3,외국인(c),1282.23,20250629
11380,은평구,7,일요일,1,현지인(a),175843.5,20250629
11380,은평구,7,일요일,2,외지인(b),121205.0,20250629
11380,은평구,7,일요일,3,외국인(c),1893.9399999999998,20250629
11410,서대문구,7,일요일,1,현지인(a),144126.5,20250629
11410,서대문구,7,일요일,2,외지인(b),232697.5,20250629
11410,서대문구,7,일요일,3,외국인(c),9196.63,20250629
11440,마포구,7,일요일,1,현지인(a),215215.0,20250629
11440,마포구,7,일요일,2,외지인(b),362946.5,20250629
11440,마포구,7,일요일,3,외국인(c),29217.03999999999,20250629
11470,양천구,7,일요일,1,현지인(a),169816.5,20250629
11470,양천구,7,일요일,2,외지인(b),126290.5,20250629
11470,양천구,7,일요일,3,외국인(c),1505.41,20250629
11500,강서구,7,일요일,1,현지인(a),261401.0,20250629
11500,강서구,7,일요일,2,외지인(b),287661.5,20250629
11500,강서구,7,일요일,3,외국인(c),12359.949999999995,20250629
11530,구로구,7,일요일,1,현지인(a),179126.5,20250629
11530,구로구,7,일요일,2,외지인(b),222572.0,20250629
11530,구로구,7,일요일,3,외국인(c),3619.18,20250629
11545,금천구,7,일요일,1,현지인(a),81077.5,20250629
11545,금천구,7,일요일,2,외지인(b),79397.5,20250629
11545,금천구,7,일요일,3,외국인(c),1902.0700000000004,20250629
11560,영등포구,7,일요일,1,현지인(a),214644.5,20250629
11560,영등포구,7,일요일,2,외지인(b),352460.5,20250629
11560,영등포구,7,일요일,3,외국인(c),11078.899999999996,20250629
11590,동작구,7,일요일,1,현지인(a),164696.0,20250629
11590,동작구,7,일요일,2,외지인(b),176316.0,20250629
11590,동작구,7,일요일,3,외국인(c),2748.43,20250629
11620,관악구,7,일요일,1,현지인(a),225165.5,20250629
11620,관악구,7,일요일,2,외지인(b),198635.5,20250629
11620,관악구,7,일요일,3,외국인(c),2759.4000000000005,20250629
11650,서초구,7,일요일,1,현지인(a),268908.5,20250629
11650,서초구,7,일요일,2,외지인(b),463652.0,20250629
11650,서초구,7,일요일,3,외국인(c),11375.719999999998,20250629
11680,강남구,7,일요일,1,현지인(a),392906.5,20250629
11680,강남구,7,일요일,2,외지인(b),513565.5,20250629
11680,강남구,7,일요일,3,외국인(c),23704.549999999996,20250629
11710,송파구,7,일요일,1,현지인(a),396690.0,20250629
11710,송파구,7,일요일,2,외지인(b),387674.0,20250629
11710,송파구,7,일요일,3,외국인(c),8929.330000000002,20250629
11740,강동구,7,일요일,1,현지인(a),282418.5,20250629
11740,강동구,7,일요일,2,외지인(b),186693.5,20250629
11740,강동구,7,일요일,3,외국인(c),1802.1699999999998,20250629
26110,중구,7,일요일,1,현지인(a),31178.0,20250629
26110,중구,7,일요일,2,외지인(b),111139.0,20250629
26110,중구,7,일요일,3,외국인(c),7689.3,20250629
26140,서구,7,일요일,1,현지인(a),49119.0,20250629
26140,서구,7,일요일,2,외지인(b),60592.0,20250629
26140,서구,7,일요일,3,외국인(c),5184.629999999999,20250629
26170,동구,7,일요일,1,현지인(a),38825.5,20250629
26170,동구,7,일요일,2,외지인(b),116977.0,20250629
26170,동구,7,일요일,3,외국인(c),5372.699999999999,20250629
26200,영도구,7,일요일,1,현지인(a),55639.5,20250629
26200,영도구,7,일요일,2,외지인(b),64634.5,20250629
26200,영도구,7,일요일,3,외국인(c),5721.710000000001,20250629
26230,부산진구,7,일요일,1,현지인(a),194278.0,20250629
26230,부산진구,7,일요일,2,외지인(b),210980.0,20250629
26230,부산진구,7,일요일,3,외국인(c),7602.850000000002,20250629
26260,동래구,7,일요일,1,현지인(a),136307.5,20250629
26260,동래구,7,일요일,2,외지인(b),136584.0,20250629
26260,동래구,7,일요일,3,외국인(c),783.6900000000002,20250629
26290,남구,7,일요일,1,현지인(a),128205.0,20250629
26290,남구,7,일요일,2,외지인(b),88648.0,20250629
26290,남구,7,일요일,3,외국인(c),4591.619999999999,20250629
26320,북구,7,일요일,1,현지인(a),143622.5,20250629
26320,북구,7,일요일,2,외지인(b),80234.0,20250629
26320,북구,7,일요일,3,외국인(c),748.9900000000002,20250629
26350,해운대구,7,일요일,1,현지인(a),230478.5,20250629
26350,해운대구,7,일요일,2,외지인(b),259588.0,20250629
26350,해운대구,7,일요일,3,외국인(c),12700.589999999997,20250629
26380,사하구,7,일요일,1,현지인(a),140885.5,20250629
26380,사하구,7,일요일,2,외지인(b),77409.5,20250629
26380,사하구,7,일요일,3,외국인(c),4359.739999999999,20250629
26410,금정구,7,일요일,1,현지인(a),110421.5,20250629
26410,금정구,7,일요일,2,외지인(b),90692.0,20250629
26410,금정구,7,일요일,3,외국인(c),951.1500000000001,20250629
26440,강서구,7,일요일,1,현지인(a),75705.0,20250629
26440,강서구,7,일요일,2,외지인(b),137630.5,20250629
26440,강서구,7,일요일,3,외국인(c),15291.239999999998,20250629
26470,연제구,7,일요일,1,현지인(a),68250.0,20250629
26470,연제구,7,일요일,2,외지인(b),94510.5,20250629
26470,연제구,7,일요일,3,외국인(c),1231.9599999999998,20250629
26500,수영구,7,일요일,1,현지인(a),88928.0,20250629
26500,수영구,7,일요일,2,외지인(b),132604.5,20250629
26500,수영구,7,일요일,3,외국인(c),4065.080000000001,20250629
26530,사상구,7,일요일,1,현지인(a),81403.0,20250629
26530,사상구,7,일요일,2,외지인(b),77934.5,20250629
26530,사상구,7,일요일,3,외국인(c),1556.6599999999999,20250629
26710,기장군,7,일요일,1,현지인(a),92004.5,20250629
26710,기장군,7,일요일,2,외지인(b),168458.5,20250629
26710,기장군,7,일요일,3,외국인(c),4211.22,20250629
27110,중구,7,일요일,1,현지인(a),71550.5,20250629
27110,중구,7,일요일,2,외지인(b),194204.5,20250629
27110,중구,7,일요일,3,외국인(c),1286.8800000000006,20250629
27140,동구,7,일요일,1,현지인(a),182955.5,20250629
27140,동구,7,일요일,2,외지인(b),231101.5,20250629
27140,동구,7,일요일,3,외국인(c),2519.97,20250629
27170,서구,7,일요일,1,현지인(a),54698.0,20250629
27170,서구,7,일요일,2,외지인(b),61022.5,20250629
27170,서구,7,일요일,3,외국인(c),408.9000000000001,20250629
27200,남구,7,일요일,1,현지인(a),61383.0,20250629
27200,남구,7,일요일,2,외지인(b),74196.5,20250629
27200,남구,7,일요일,3,외국인(c),548.56,20250629
27230,북구,7,일요일,1,현지인(a),233443.0,20250629
27230,북구,7,일요일,2,외지인(b),159453.0,20250629
27230,북구,7,일요일,3,외국인(c),1243.96,20250629
27260,수성구,7,일요일,1,현지인(a),231056.0,20250629
27260,수성구,7,일요일,2,외지인(b),156373.0,20250629
27260,수성구,7,일요일,3,외국인(c),1122.31,20250629
27290,달서구,7,일요일,1,현지인(a),285271.0,20250629
27290,달서구,7,일요일,2,외지인(b),160121.5,20250629
27290,달서구,7,일요일,3,외국인(c),1235.5399999999997,20250629
27710,달성군,7,일요일,1,현지인(a),117670.0,20250629
27710,달성군,7,일요일,2,외지인(b),111013.0,20250629
27710,달성군,7,일요일,3,외국인(c),1046.98,20250629
27720,군위군,7,일요일,1,현지인(a),9429.0,20250629
27720,군위군,7,일요일,2,외지인(b),31633.0,20250629
27720,군위군,7,일요일,3,외국인(c),216.89000000000001,20250629
28110,중구,7,일요일,1,현지인(a),121726.5,20250629
28110,중구,7,일요일,2,외지인(b),354809.0,20250629
28110,중구,7,일요일,3,외국인(c),57474.79999999997,20250629
28140,동구,7,일요일,1,현지인(a),21612.5,20250629
28140,동구,7,일요일,2,외지인(b),27058.5,20250629
28140,동구,7,일요일,3,외국인(c),342.35,20250629
28177,미추홀구,7,일요일,1,현지인(a),194565.0,20250629
28177,미추홀구,7,일요일,2,외지인(b),151361.0,20250629
28177,미추홀구,7,일요일,3,외국인(c),1457.9700000000003,20250629
28185,연수구,7,일요일,1,현지인(a),227080.0,20250629
28185,연수구,7,일요일,2,외지인(b),174146.0,20250629
28185,연수구,7,일요일,3,외국인(c),3889.889999999999,20250629
28200,남동구,7,일요일,1,현지인(a),216849.5,20250629
28200,남동구,7,일요일,2,외지인(b),176781.5,20250629
28200,남동구,7,일요일,3,외국인(c),2634.85,20250629
28237,부평구,7,일요일,1,현지인(a),226429.0,20250629
28237,부평구,7,일요일,2,외지인(b),160090.0,20250629
28237,부평구,7,일요일,3,외국인(c),2432.5299999999997,20250629
28245,계양구,7,일요일,1,현지인(a),122888.5,20250629
28245,계양구,7,일요일,2,외지인(b),102581.5,20250629
28245,계양구,7,일요일,3,외국인(c),1741.0800000000004,20250629
28260,서구,7,일요일,1,현지인(a),333959.5,20250629
28260,서구,7,일요일,2,외지인(b),206143.0,20250629
28260,서구,7,일요일,3,외국인(c),3366.7,20250629
28710,강화군,7,일요일,1,현지인(a),51271.5,20250629
28710,강화군,7,일요일,2,외지인(b),64911.0,20250629
28710,강화군,7,일요일,3,외국인(c),736.0099999999999,20250629
28720,옹진군,7,일요일,1,현지인(a),10024.0,20250629
28720,옹진군,7,일요일,2,외지인(b),27405.0,20250629
28720,옹진군,7,일요일,3,외국인(c),3958.950000000001,20250629
29110,동구,7,일요일,1,현지인(a),63308.0,20250629
29110,동구,7,일요일,2,외지인(b),94405.5,20250629
29110,동구,7,일요일,3,외국인(c),421.37999999999994,20250629
29140,서구,7,일요일,1,현지인(a),165462.5,20250629
29140,서구,7,일요일,2,외지인(b),157451.0,20250629
29140,서구,7,일요일,3,외국인(c),732.91,20250629
29155,남구,7,일요일,1,현지인(a),60077.5,20250629
29155,남구,7,일요일,2,외지인(b),59755.5,20250629
29155,남구,7,일요일,3,외국인(c),320.13,20250629
29170,북구,7,일요일,1,현지인(a),240887.5,20250629
29170,북구,7,일요일,2,외지인(b),142831.5,20250629
29170,북구,7,일요일,3,외국인(c),739.6500000000001,20250629
29200,광산구,7,일요일,1,현지인(a),227423.0,20250629
29200,광산구,7,일요일,2,외지인(b),157160.5,20250629
29200,광산구,7,일요일,3,외국인(c),1320.22,20250629
30110,동구,7,일요일,1,현지인(a),88137.0,20250629
30110,동구,7,일요일,2,외지인(b),132874.0,20250629
30110,동구,7,일요일,3,외국인(c),822.5499999999998,20250629
30140,중구,7,일요일,1,현지인(a),117281.5,20250629
30140,중구,7,일요일,2,외지인(b),146618.5,20250629
30140,중구,7,일요일,3,외국인(c),504.73,20250629
30170,서구,7,일요일,1,현지인(a),253505.0,20250629
30170,서구,7,일요일,2,외지인(b),198667.0,20250629
30170,서구,7,일요일,3,외국인(c),1124.07,20250629
30200,유성구,7,일요일,1,현지인(a),229936.0,20250629
30200,유성구,7,일요일,2,외지인(b),190949.5,20250629
